,pa,ID,set,lon,lat
2102,0,2102,0,-95.77930589,40.21236059
2103,0,2103,0,-75.53763931,39.96236059
2104,0,2104,0,-113.5376392,36.49569394
2105,0,2105,0,-94.14597257,40.23736059
2106,0,2106,0,-95.87930589,44.08736057
2107,0,2107,0,-84.67930594,30.31236063
2108,0,2108,0,-115.8876391,43.66236058
2109,0,2109,0,-109.1626392,36.99569394
2110,0,2110,0,-94.24597257,29.86236063
2111,0,2111,0,-97.41263922,42.86236058
2112,0,2112,0,-77.82930596,40.67069392
2113,0,2113,0,-114.8376391,36.53736061
2114,0,2114,0,-90.99597258,31.08736063
2115,0,2115,0,-74.97930598,40.66236059
2116,0,2116,0,-110.8126392,37.32902727
2117,0,2117,0,-101.3459725,37.5623606
2118,0,2118,0,-84.24597261,46.30402723
2119,0,2119,0,-112.3709725,37.50402727
2120,0,2120,0,-74.67097264,40.45402726
2121,0,2121,0,-110.9793058,36.6373606
2122,0,2122,0,-102.8209725,32.56236062
2123,0,2123,0,-80.96263929,32.00402729
2124,0,2124,0,-82.41263928,32.34569396
2125,0,2125,1,-97.66263922,28.37069397
2126,0,2126,0,-96.44597256,44.9206939
2127,0,2127,0,-85.3459726,42.63736058
2128,0,2128,0,-95.17097256,36.8373606
2129,0,2129,0,-84.22097261,36.90402727
2130,0,2130,0,-113.9459725,38.07902727
2131,0,2131,0,-110.9543058,35.47069394
2132,0,2132,0,-81.52097262,30.86236063
2133,0,2133,0,-101.2709725,40.70402726
2134,0,2134,0,-114.0543058,45.02902724
2135,0,2135,0,-80.60430595,27.91236064
2136,0,2136,0,-120.1293058,40.83736059
2137,0,2137,0,-110.4043058,38.50402726
2138,0,2138,0,-94.53763923,39.08736059
2139,0,2139,0,-101.7793059,47.67069389
2140,0,2140,0,-77.20430597,37.07902727
2141,0,2141,0,-92.41263924,31.25402729
2142,0,2142,0,-84.07097261,43.45402724
2143,0,2143,0,-119.5209725,39.07069393
2144,0,2144,0,-75.07097264,41.97069392
2145,0,2145,1,-122.2209725,47.72902723
2146,0,2146,0,-77.47097263,39.23736059
2147,0,2147,0,-113.1543058,41.45402725
2148,0,2148,0,-106.7043058,47.05402723
2149,0,2149,0,-99.37097254,44.14569391
2150,0,2150,0,-115.8043058,47.96236056
2151,0,2151,0,-104.9959725,39.02069393
2152,0,2152,0,-100.2376392,48.17902723
2153,0,2153,0,-87.67930592,37.6123606
2154,0,2154,0,-88.57930592,42.06236058
2155,0,2155,1,-91.26263924,47.2956939
2156,0,2156,0,-109.1209725,46.30402723
2157,0,2157,0,-98.87097255,29.11236063
2158,0,2158,0,-111.1959725,36.52069394
2159,0,2159,0,-95.94597256,36.9373606
2160,0,2160,1,-78.92097263,35.98736061
2161,0,2161,0,-99.49597254,39.92902726
2162,0,2162,0,-93.02097257,35.44569394
2163,0,2163,0,-104.5876392,36.36236061
2164,0,2164,0,-96.47097256,33.87902728
2165,0,2165,0,-92.27097257,47.82069389
2166,0,2166,0,-88.19597259,46.6206939
2167,0,2167,0,-114.5626392,45.35402724
2168,0,2168,0,-102.7626392,45.5956939
2169,0,2169,0,-84.02930594,33.40402728
2170,0,2170,0,-118.6793058,36.27069394
2171,0,2171,0,-110.0876392,32.07069396
2172,0,2172,0,-105.6043059,39.87069393
2173,0,2173,0,-114.5459725,42.51236058
2174,0,2174,0,-97.42097255,39.66236059
2175,0,2175,0,-113.9459725,39.17069393
2176,0,2176,0,-99.83763921,40.21236059
2177,0,2177,0,-70.75430599,43.16236058
2178,0,2178,0,-87.07097259,33.83736062
2179,0,2179,0,-82.90430594,39.0373606
2180,0,2180,0,-122.7043058,39.63736059
2181,0,2181,0,-83.81263927,37.8623606
2182,0,2182,0,-110.7543058,32.72069395
2183,0,2183,0,-112.2709725,43.16236058
2184,0,2184,0,-90.34597258,39.61236059
2185,0,2185,0,-76.6876393,42.43736058
2186,0,2186,0,-92.8293059,34.02069395
2187,0,2187,0,-100.4876392,34.96236061
2188,0,2188,0,-123.7626391,39.27902726
2189,0,2189,0,-121.0876391,41.39569392
2190,0,2190,0,-88.67097259,42.46236058
2191,0,2191,0,-106.8209725,42.68736058
2192,0,2192,0,-112.7459725,40.69569392
2193,0,2193,0,-100.1876392,34.38736061
2194,0,2194,0,-103.2959725,30.4540273
2195,0,2195,0,-91.06263924,37.32069394
2196,0,2196,0,-103.5293059,31.31236063
2197,0,2197,0,-86.75430593,39.94569392
2198,0,2198,0,-98.92930588,37.2873606
2199,0,2199,0,-122.3376391,48.15402723
2200,0,2200,0,-112.0376392,37.7623606
2201,0,2201,0,-93.0543059,33.15402729
2202,0,2202,0,-98.00430588,32.38736062
2203,0,2203,0,-82.82097261,40.57902726
2204,0,2204,0,-104.2043059,39.83736059
2205,0,2205,1,-74.15430598,41.09569392
2206,0,2206,0,-105.7126392,40.97069392
2207,0,2207,0,-96.47930589,38.09569393
2208,0,2208,0,-90.57930591,40.57902726
2209,0,2209,0,-100.7209725,42.04569392
2210,0,2210,0,-80.19597262,32.76236062
2211,0,2211,0,-87.58763926,46.4456939
2212,0,2212,0,-85.6209726,30.57069396
2213,0,2213,0,-94.46263923,38.45402726
2214,0,2214,0,-113.9293058,40.87069392
2215,0,2215,0,-98.36263922,33.08736062
2216,0,2216,0,-76.52930597,42.98736058
2217,0,2217,0,-91.35430591,37.72069393
2218,0,2218,0,-89.62930592,32.52069395
2219,0,2219,0,-115.1043058,43.91236058
2220,0,2220,0,-102.2126392,45.90402723
2221,0,2221,0,-112.3459725,47.93736056
2222,0,2222,0,-82.72097261,39.21236059
2223,0,2223,0,-118.8209725,39.28736059
2224,0,2224,0,-97.47930589,36.18736061
2225,0,2225,0,-99.77930588,30.63736063
2226,0,2226,0,-114.8126391,34.07902728
2227,0,2227,1,-80.37097262,27.24569398
2228,0,2228,0,-79.14597263,39.37902726
2229,0,2229,0,-112.9959725,36.65402727
2230,0,2230,0,-100.1626392,47.40402723
2231,0,2231,0,-122.4959725,46.25402723
2232,0,2232,0,-76.42930597,41.27902725
2233,0,2233,0,-94.1043059,39.82069393
2234,0,2234,0,-102.0293059,43.90402724
2235,0,2235,0,-113.7959725,38.0123606
2236,0,2236,0,-82.71263928,38.97069393
2237,0,2237,0,-109.4543058,31.97902729
2238,0,2238,0,-90.90430591,45.73736057
2239,0,2239,0,-95.73763923,34.77902728
2240,0,2240,0,-113.8626392,45.70402724
2241,0,2241,0,-83.58763927,35.96236061
2242,0,2242,0,-89.96263925,29.83736063
2243,0,2243,0,-94.1043059,48.02902723
2244,0,2244,0,-100.3793059,37.89569393
2245,0,2245,0,-82.89597261,41.04569392
2246,0,2246,0,-78.04597263,34.15402728
2247,0,2247,0,-75.20430597,44.32902724
2248,0,2248,0,-96.65430589,40.57069392
2249,0,2249,0,-96.61263922,28.5290273
2250,0,2250,0,-78.75430596,42.58736058
2251,0,2251,0,-88.41263926,42.74569391
2252,0,2252,0,-74.74597264,42.61236058
2253,0,2253,0,-100.1459725,37.3123606
2254,0,2254,0,-108.8793058,48.77069389
2255,0,2255,0,-84.20430594,44.08736057
2256,0,2256,0,-71.79597266,44.66236057
2257,0,2257,0,-116.1459725,38.50402726
2258,0,2258,0,-68.254306,45.32902724
2259,0,2259,0,-79.09597263,34.78736061
2260,0,2260,0,-118.1793058,44.9706939
2261,0,2261,0,-84.63763927,41.56236058
2262,0,2262,0,-77.49597263,37.70402727
2263,0,2263,0,-113.1126392,33.45402728
2264,0,2264,0,-96.87097255,41.56236058
2265,0,2265,0,-86.7459726,37.5623606
2266,0,2266,0,-109.7043058,48.42902722
2267,0,2267,0,-120.3126391,46.62902723
2268,0,2268,0,-122.5126391,40.90402725
2269,0,2269,0,-78.84597263,43.26236058
2270,0,2270,0,-105.5293059,35.69569394
2271,0,2271,0,-99.37097254,48.52069389
2272,0,2272,0,-109.0459725,31.39569396
2273,0,2273,0,-114.4209725,38.47902726
2274,0,2274,0,-102.6209725,39.17069393
2275,0,2275,0,-77.97097263,39.92069392
2276,0,2276,0,-105.1293059,46.7456939
2277,0,2277,0,-121.0959725,40.47069392
2278,0,2278,0,-118.7793058,38.5873606
2279,0,2279,0,-95.03763923,30.4540273
2280,0,2280,0,-88.34597259,38.5123606
2281,0,2281,0,-116.6043058,41.64569392
2282,0,2282,0,-114.9793058,36.26236061
2283,0,2283,0,-92.8543059,30.3540273
2284,0,2284,0,-79.62097262,35.88736061
2285,0,2285,0,-82.73763928,31.30402729
2286,0,2286,0,-97.03763922,30.1540273
2287,0,2287,0,-122.8043058,41.02069392
2288,0,2288,0,-91.87930591,42.95402725
2289,0,2289,0,-86.95430593,46.42902723
2290,0,2290,0,-97.26263922,33.18736062
2291,0,2291,0,-104.9043059,44.43736057
2292,0,2292,0,-109.1043058,47.47902723
2293,0,2293,0,-83.62930594,35.12902728
2294,0,2294,0,-86.67930593,32.29569396
2295,0,2295,0,-100.3959725,43.04569391
2296,0,2296,0,-106.8543058,39.20402726
2297,0,2297,0,-99.26263921,44.37069391
2298,0,2298,0,-102.4876392,38.2873606
2299,0,2299,0,-96.84597255,30.6790273
2300,0,2300,0,-98.71263921,44.47069391
2301,0,2301,0,-101.3126392,40.93736059
2302,0,2302,0,-109.1209725,47.44569389
2303,0,2303,0,-84.26263927,35.76236061
2304,0,2304,0,-112.2376392,40.19569392
2305,0,2305,0,-93.98763923,39.10402726
2306,0,2306,0,-120.2293058,35.07902728
2307,0,2307,0,-107.9459725,46.12902723
2308,0,2308,0,-121.6626391,37.87069393
2309,0,2309,0,-95.75430589,30.12069396
2310,0,2310,0,-108.0293058,33.57069395
2311,0,2311,0,-73.56263931,44.82069391
2312,0,2312,0,-108.6626392,39.98736059
2313,0,2313,1,-105.8459725,46.41236057
2314,0,2314,0,-84.3709726,30.97902729
2315,0,2315,0,-116.3543058,36.31236061
2316,0,2316,0,-72.19597265,43.27069391
2317,0,2317,0,-117.9043058,36.47902727
2318,0,2318,0,-83.01263928,29.4290273
2319,0,2319,0,-111.1459725,38.30402726
2320,0,2320,0,-103.1126392,35.62069394
2321,0,2321,0,-81.82930595,41.33736059
2322,0,2322,0,-93.7543059,37.19569394
2323,0,2323,0,-121.4959725,39.58736059
2324,0,2324,0,-108.2876392,33.79569395
2325,0,2325,0,-96.82930589,44.15402724
2326,0,2326,0,-117.4709725,38.57069393
2327,0,2327,0,-110.9376392,46.96236056
2328,0,2328,0,-118.1459725,46.03736057
2329,0,2329,0,-77.05430597,42.69569391
2330,0,2330,0,-89.11263925,46.30402723
2331,0,2331,0,-124.1376391,48.17902723
2332,0,2332,0,-115.7793058,40.06236059
2333,0,2333,0,-71.87930599,42.98736058
2334,0,2334,0,-113.0293058,48.29569389
2335,0,2335,1,-82.72930594,27.92902731
2336,0,2336,0,-114.2793058,42.26236058
2337,0,2337,0,-90.54597258,34.35402728
2338,0,2338,0,-88.36263926,32.25402729
2339,0,2339,0,-110.8626392,44.67902724
2340,0,2340,0,-87.48763926,45.3956939
2341,0,2341,0,-102.7959725,48.75402722
2342,0,2342,0,-101.5126392,37.32902727
2343,0,2343,0,-98.53763921,31.25402729
2344,0,2344,0,-77.57930597,40.07902726
2345,0,2345,0,-97.21263922,30.22069396
2346,0,2346,0,-102.0376392,36.33736061
2347,0,2347,0,-85.90430593,44.48736057
2348,0,2348,0,-95.87930589,36.37069394
2349,0,2349,0,-103.3293059,46.1706939
2350,0,2350,0,-114.1709725,43.72069391
2351,0,2351,0,-85.7959726,40.27069392
2352,0,2352,0,-110.0209725,38.59569393
2353,0,2353,0,-115.3209725,39.97069392
2354,0,2354,0,-121.2959725,43.03736058
2355,0,2355,0,-105.2209725,43.92069391
2356,0,2356,0,-120.7126391,35.82069394
2357,0,2357,0,-83.34597261,44.79569391
2358,0,2358,0,-102.5959725,48.47069389
2359,0,2359,0,-105.8209725,39.17069393
2360,0,2360,0,-96.24597256,43.50402724
2361,0,2361,0,-112.5793058,42.86236058
2362,0,2362,0,-76.04597264,40.60402726
2363,0,2363,0,-90.38763925,33.66236062
2364,0,2364,0,-95.42097256,43.74569391
2365,0,2365,0,-86.05430593,43.29569391
2366,0,2366,0,-82.17097261,35.62902728
2367,0,2367,0,-105.3043059,39.73736059
2368,0,2368,0,-110.1959725,47.45402723
2369,0,2369,0,-98.92930588,37.9873606
2370,0,2370,0,-105.3209725,36.09569394
2371,0,2371,0,-72.72097265,42.28736058
2372,0,2372,0,-91.60430591,31.15402729
2373,0,2373,0,-76.42097264,36.17902727
2374,0,2374,0,-86.0209726,44.42069391
2375,0,2375,0,-70.22930599,44.95402724
2376,0,2376,0,-79.32097262,34.48736061
2377,0,2377,0,-84.4709726,44.06236057
2378,0,2378,0,-119.1459725,37.94569393
2379,0,2379,1,-87.66263926,41.87069392
2380,0,2380,0,-89.18763925,45.86236057
2381,0,2381,0,-101.5876392,31.13736063
2382,0,2382,0,-102.9209725,42.17902725
2383,0,2383,0,-91.66263924,42.31236058
2384,0,2384,0,-87.24597259,33.10402729
2385,0,2385,0,-90.35430591,34.84569395
2386,0,2386,0,-100.7626392,45.0706939
2387,0,2387,0,-98.57097255,40.70402726
2388,0,2388,1,-81.20430595,29.58736063
2389,0,2389,0,-105.0126392,46.21236057
2390,0,2390,0,-122.2959725,44.58736057
2391,0,2391,0,-93.26263924,37.04569394
2392,0,2392,0,-77.8626393,42.30402725
2393,0,2393,1,-83.38763928,39.22902726
2394,0,2394,0,-117.6293058,43.65402724
2395,0,2395,0,-90.37097258,31.41236063
2396,0,2396,0,-97.30430589,42.32902725
2397,0,2397,0,-101.8626392,39.02902726
2398,0,2398,0,-94.04597257,30.6790273
2399,0,2399,0,-91.66263924,35.11236061
2400,0,2400,0,-92.21263924,41.56236058
2401,0,2401,0,-105.6793059,36.92069394
2402,0,2402,1,-71.38763932,41.72902725
2403,0,2403,0,-101.6709725,31.07902729
2404,0,2404,0,-111.6959725,37.37902727
2405,0,2405,0,-117.1209725,34.80402728
2406,0,2406,0,-104.2459725,40.77902725
2407,0,2407,0,-96.77097256,34.71236061
2408,0,2408,0,-98.31263922,30.63736063
2409,0,2409,0,-100.4126392,31.90402729
2410,0,2410,0,-79.27097263,36.92069394
2411,0,2411,0,-94.31263923,38.3873606
2412,0,2412,0,-87.99597259,31.21236063
2413,0,2413,0,-92.21263924,43.44569391
2414,0,2414,0,-109.6543058,48.79569389
2415,0,2415,0,-68.22097267,47.1456939
2416,0,2416,0,-100.6459725,34.18736061
2417,0,2417,0,-113.4209725,41.64569392
2418,0,2418,0,-99.78763921,29.73736063
2419,0,2419,0,-87.33763926,30.54569396
2420,0,2420,0,-102.0376392,36.55402727
2421,0,2421,0,-116.3793058,39.67902726
2422,0,2422,0,-99.20430588,39.25402726
2423,0,2423,0,-86.6209726,39.06236059
2424,0,2424,0,-109.1626392,44.03736058
2425,0,2425,0,-97.61263922,30.27069396
2426,0,2426,0,-84.7459726,40.98736059
2427,0,2427,0,-120.1293058,44.73736057
2428,0,2428,0,-90.61263925,46.33736057
2429,0,2429,0,-97.86263922,37.70402727
2430,0,2430,0,-81.56263928,26.62069398
2431,0,2431,0,-85.9459726,39.67902726
2432,0,2432,0,-80.09597262,40.66236059
2433,0,2433,0,-92.52930591,32.16236062
2434,0,2434,0,-101.9709725,36.84569394
2435,0,2435,0,-80.17930595,41.61236058
2436,0,2436,0,-92.8793059,32.30402729
2437,0,2437,0,-85.45430593,43.85402724
2438,0,2438,0,-100.5959725,41.37069392
2439,0,2439,1,-73.18763932,40.77069392
2440,0,2440,0,-104.6209725,31.96236062
2441,0,2441,0,-84.24597261,41.69569392
2442,0,2442,0,-74.70430598,42.69569391
2443,0,2443,0,-100.8626392,48.08736056
2444,0,2444,0,-123.4459724,40.71236059
2445,0,2445,0,-94.51263923,44.66236057
2446,0,2446,0,-87.54597259,44.74569391
2447,0,2447,0,-117.3626391,37.99569393
2448,0,2448,0,-92.25430591,31.88736062
2449,0,2449,0,-119.8459725,43.95402724
2450,0,2450,0,-94.71263923,42.35402725
2451,0,2451,0,-84.27097261,30.5540273
2452,0,2452,0,-103.7459725,45.4456939
2453,0,2453,0,-84.87930594,43.09569391
2454,0,2454,0,-92.28763924,37.20402727
2455,0,2455,0,-116.9709725,46.7456939
2456,0,2456,0,-89.13763925,39.74569393
2457,0,2457,0,-90.01263925,44.35402724
2458,0,2458,0,-73.68763931,42.91236058
2459,0,2459,0,-99.95430588,30.0790273
2460,0,2460,0,-110.4876392,38.4373606
2461,0,2461,0,-86.98763926,37.39569393
2462,0,2462,0,-86.1209726,41.37902725
2463,0,2463,0,-123.7793058,42.47902725
2464,0,2464,0,-95.72930589,45.6456939
2465,0,2465,0,-98.67097255,27.27902731
2466,0,2466,0,-77.62930597,35.85402727
2467,0,2467,0,-92.67097257,37.85402727
2468,0,2468,0,-118.1376391,40.31236059
2469,0,2469,0,-90.27097258,43.54569391
2470,0,2470,0,-116.3459725,39.94569392
2471,0,2471,0,-116.8626391,40.01236059
2472,0,2472,0,-118.2793058,41.62069392
2473,0,2473,0,-107.5209725,40.00402726
2474,0,2474,0,-93.21263924,33.97902728
2475,0,2475,0,-106.4209725,40.29569392
2476,0,2476,0,-88.93763925,39.27069393
2477,0,2477,0,-114.0543058,36.18736061
2478,0,2478,0,-112.0043058,48.13736056
2479,0,2479,0,-103.9543059,30.71236063
2480,0,2480,0,-84.87930594,40.02902726
2481,0,2481,0,-80.37097262,34.70402728
2482,0,2482,0,-104.6376392,42.20402725
2483,0,2483,0,-109.5876392,37.40402727
2484,0,2484,0,-80.83763929,38.97069393
2485,0,2485,0,-104.8043059,34.80402728
2486,0,2486,0,-75.48763931,39.0373606
2487,0,2487,0,-73.37930598,41.78736058
2488,0,2488,0,-85.65430593,36.67902727
2489,0,2489,0,-103.4959725,48.24569389
2490,0,2490,0,-77.7376393,37.42902727
2491,0,2491,0,-106.5543058,43.88736058
2492,0,2492,0,-111.8626392,47.67069389
2493,0,2493,0,-88.23763926,44.88736057
2494,0,2494,0,-117.8459725,41.80402725
2495,0,2495,0,-92.16263924,35.82902727
2496,0,2496,0,-113.6959725,40.88736059
2497,0,2497,0,-117.5293058,46.43736057
2498,0,2498,0,-123.6793058,45.91236057
2499,0,2499,0,-100.5376392,43.62069391
2500,0,2500,0,-88.00430592,39.48736059
2501,0,2501,0,-105.3209725,45.85402723
2502,0,2502,0,-76.6626393,40.86236059
2503,0,2503,0,-123.8459724,48.07069389
2504,0,2504,0,-86.20430593,36.05402727
2505,0,2505,0,-119.5459725,46.6206939
2506,0,2506,0,-116.3209725,43.28736058
2507,0,2507,0,-79.18763929,34.05402728
2508,0,2508,0,-96.57097256,40.85402725
2509,0,2509,0,-99.58763921,42.70402725
2510,0,2510,0,-119.4376391,38.92902726
2511,0,2511,0,-118.8293058,39.19569393
2512,0,2512,0,-113.8459725,34.27069395
2513,0,2513,0,-108.6126392,42.07902725
2514,0,2514,0,-117.3543058,38.07902727
2515,0,2515,0,-109.5543058,43.97902724
2516,0,2516,0,-110.8543058,40.47902726
2517,0,2517,0,-95.72930589,30.73736063
2518,0,2518,0,-97.87097255,45.36236057
2519,0,2519,0,-121.0209725,48.83736056
2520,0,2520,0,-110.2709725,37.92069393
2521,0,2521,0,-82.13763928,32.13736062
2522,0,2522,0,-123.0126391,47.0956939
2523,0,2523,0,-121.1043058,36.6373606
2524,0,2524,0,-101.8376392,35.92069394
2525,0,2525,0,-110.7876392,45.76236057
2526,0,2526,0,-122.8876391,40.72069392
2527,0,2527,0,-98.69597255,40.82902725
2528,0,2528,0,-82.60430595,37.64569393
2529,0,2529,0,-85.42930593,39.34569393
2530,0,2530,0,-96.58763922,29.52069397
2531,0,2531,0,-121.7459725,42.68736058
2532,0,2532,0,-90.41263925,33.37902728
2533,0,2533,0,-120.4293058,42.92902725
2534,0,2534,0,-99.07097255,42.89569391
2535,0,2535,0,-95.67930589,43.97069391
2536,0,2536,0,-94.68763923,38.70402726
2537,0,2537,0,-119.6626391,34.65402728
2538,0,2538,0,-118.3376391,36.95402727
2539,0,2539,0,-93.54597257,38.2123606
2540,0,2540,0,-100.1043059,29.93736063
2541,0,2541,0,-78.74597263,34.07069395
2542,0,2542,0,-107.7209725,44.62069391
2543,0,2543,0,-104.8209725,47.95402723
2544,0,2544,0,-78.66263929,43.19569391
2545,0,2545,0,-120.5543058,34.55402728
2546,0,2546,0,-106.1793059,36.02902727
2547,0,2547,0,-74.77097264,43.87902724
2548,0,2548,0,-113.8459725,40.62902726
2549,0,2549,0,-95.47930589,48.06236056
2550,0,2550,0,-85.9209726,36.48736061
2551,0,2551,0,-111.0793058,46.86236056
2552,0,2552,0,-110.1126392,47.87069389
2553,0,2553,0,-85.2459726,43.91236058
2554,0,2554,0,-103.0959725,30.33736063
2555,0,2555,0,-81.35430595,35.50402728
2556,0,2556,0,-94.9793059,44.9206939
2557,0,2557,0,-104.5543059,48.27902722
2558,0,2558,0,-103.5293059,39.35402726
2559,0,2559,0,-97.67930588,28.94569397
2560,0,2560,0,-98.73763921,27.87902731
2561,0,2561,0,-83.33763928,39.21236059
2562,0,2562,0,-82.67097261,43.12069391
2563,0,2563,0,-115.7793058,36.72902727
2564,0,2564,0,-86.11263926,41.64569392
2565,0,2565,0,-104.5709725,42.81236058
2566,0,2566,0,-98.43763922,30.53736063
2567,0,2567,0,-88.83763925,30.42069396
2568,0,2568,0,-75.01263931,44.66236057
2569,0,2569,0,-105.4209725,37.1873606
2570,0,2570,0,-85.42930593,30.7040273
2571,0,2571,0,-106.3043059,43.93736058
2572,0,2572,0,-96.14597256,43.02902725
2573,0,2573,0,-106.0543059,41.74569392
2574,0,2574,0,-105.0293059,30.89569396
2575,0,2575,0,-91.17930591,47.57902723
2576,0,2576,0,-114.4209725,39.97902726
2577,0,2577,0,-122.1376391,42.92902725
2578,0,2578,0,-107.4043058,44.04569391
2579,0,2579,0,-102.1293059,30.09569396
2580,0,2580,0,-85.8959726,40.62902726
2581,0,2581,0,-83.24597261,34.97069394
2582,0,2582,0,-91.14597258,34.93736061
2583,0,2583,0,-86.41263926,35.00402728
2584,0,2584,0,-87.97097259,35.63736061
2585,0,2585,0,-114.6793058,48.34569389
2586,0,2586,0,-87.42097259,45.5706939
2587,0,2587,0,-78.58763929,42.30402725
2588,0,2588,0,-78.14597263,38.2873606
2589,0,2589,0,-80.11263929,34.56236061
2590,0,2590,0,-95.18763923,39.95402726
2591,0,2591,0,-124.0959724,41.03736059
2592,0,2592,0,-94.38763923,33.55402728
2593,0,2593,0,-81.61263928,37.80402727
2594,0,2594,0,-111.4043058,39.0123606
2595,0,2595,0,-106.5126392,44.9706939
2596,0,2596,0,-114.9209725,33.02902729
2597,0,2597,0,-97.42930589,36.67069394
2598,0,2598,0,-98.97097255,32.64569395
2599,0,2599,0,-96.30430589,31.78736062
2600,0,2600,0,-116.2043058,44.58736057
2601,0,2601,0,-120.1959725,35.70402728
2602,0,2602,0,-109.5626392,31.40402729
2603,0,2603,0,-73.38763932,43.21236058
2604,0,2604,0,-102.4626392,48.80402722
2605,0,2605,0,-120.5293058,38.5623606
2606,0,2606,0,-98.77930588,44.52069391
2607,0,2607,0,-80.89597262,34.08736061
2608,0,2608,0,-100.9126392,31.34569396
2609,0,2609,0,-116.3043058,37.3623606
2610,0,2610,0,-121.0876391,35.96236061
2611,0,2611,0,-85.31263927,33.90402728
2612,0,2612,0,-82.49597261,34.29569395
2613,0,2613,0,-99.29597255,44.62902724
2614,0,2614,0,-107.2293058,39.90402726
2615,0,2615,0,-120.3626391,42.98736058
2616,0,2616,0,-81.08763928,38.17902727
2617,0,2617,0,-104.3459725,33.31236062
2618,0,2618,0,-98.11263922,36.87902727
2619,0,2619,0,-121.3543058,39.79569393
2620,0,2620,0,-69.69597266,46.2706939
2621,0,2621,0,-93.66263923,34.67069395
2622,0,2622,0,-80.47097262,37.17902727
2623,0,2623,0,-108.2709725,36.13736061
2624,0,2624,0,-103.9626392,32.88736062
2625,0,2625,0,-97.11263922,42.87069391
2626,0,2626,0,-94.08763923,46.65402723
2627,0,2627,0,-85.26263927,38.82069393
2628,0,2628,0,-93.93763923,45.10402724
2629,0,2629,0,-117.1459725,34.86236061
2630,0,2630,0,-100.1209725,36.45402727
2631,0,2631,0,-75.76263931,43.11236058
2632,0,2632,0,-94.34597256,44.57902724
2633,0,2633,0,-98.53763921,36.01236061
2634,0,2634,0,-88.00430592,36.21236061
2635,0,2635,0,-95.29597256,38.42069393
2636,0,2636,0,-115.3376391,43.68736058
2637,0,2637,0,-96.41263922,44.39569391
2638,0,2638,0,-94.6543059,41.11236059
2639,0,2639,0,-99.10430588,31.56236062
2640,0,2640,0,-81.42097262,31.23736063
2641,0,2641,0,-107.3293058,32.03736062
2642,0,2642,0,-83.97097261,38.82902726
2643,0,2643,0,-110.8626392,39.97902726
2644,0,2644,0,-115.5709725,41.49569392
2645,0,2645,0,-88.42930592,44.95402724
2646,0,2646,0,-80.68763929,26.95402731
2647,0,2647,0,-76.5376393,42.16236058
2648,0,2648,0,-86.38763926,35.02069394
2649,0,2649,0,-118.3209725,43.67902724
2650,0,2650,0,-112.5709725,37.39569393
2651,0,2651,0,-103.3043059,37.1123606
2652,0,2652,0,-97.01263922,33.27902728
2653,0,2653,0,-99.60430588,39.79569393
2654,0,2654,0,-94.4293059,34.30402728
2655,0,2655,0,-89.37097258,38.54569393
2656,0,2656,0,-109.9043058,32.82902729
2657,0,2657,0,-90.16263925,36.07902727
2658,0,2658,0,-108.7543058,34.74569395
2659,0,2659,0,-79.52097262,34.71236061
2660,0,2660,0,-91.82930591,30.14569396
2661,0,2661,0,-89.00430592,43.84569391
2662,0,2662,0,-90.23763925,46.60402723
2663,0,2663,0,-88.13763926,42.96236058
2664,0,2664,0,-105.0626392,34.41236061
2665,0,2665,0,-87.27930593,35.64569394
2666,0,2666,0,-91.36263924,34.02902728
2667,0,2667,0,-118.4626391,44.85402724
2668,0,2668,0,-99.64597254,34.32069395
2669,0,2669,0,-67.48763934,44.82069391
2670,0,2670,0,-81.11263928,27.58736064
2671,0,2671,0,-104.2376392,46.4456939
2672,0,2672,0,-102.6626392,30.84569396
2673,0,2673,0,-102.9376392,33.46236062
2674,0,2674,0,-85.92930593,31.75402729
2675,0,2675,0,-95.92097256,30.77069396
2676,0,2676,0,-108.7126392,34.10402728
2677,0,2677,0,-107.1126392,38.42069393
2678,0,2678,0,-84.86263927,29.86236063
2679,0,2679,0,-104.0126392,34.87069395
2680,0,2680,0,-85.23763927,43.87069391
2681,0,2681,0,-93.8043059,45.10402724
2682,0,2682,0,-89.51263925,37.02069394
2683,0,2683,0,-106.8876392,43.70402724
2684,0,2684,0,-121.2876391,37.72902727
2685,0,2685,0,-107.0876392,34.02069395
2686,0,2686,0,-103.2793059,40.81236059
2687,0,2687,0,-91.17097258,37.22902727
2688,0,2688,0,-93.01263924,35.02069394
2689,0,2689,0,-111.1876392,44.04569391
2690,0,2690,0,-105.2793059,43.05402725
2691,0,2691,0,-94.87097256,36.64569394
2692,0,2692,0,-76.50430597,40.77902725
2693,0,2693,0,-103.9043059,34.02069395
2694,0,2694,0,-92.7793059,33.87069395
2695,0,2695,0,-89.59597258,43.41236058
2696,0,2696,0,-82.37930595,37.9623606
2697,0,2697,0,-98.81263921,43.01236058
2698,0,2698,0,-88.17097259,44.64569391
2699,0,2699,0,-73.98763931,41.70402725
2700,0,2700,0,-118.7126391,38.57069393
2701,0,2701,0,-107.4459725,45.1706939
2702,0,2702,0,-104.7043059,32.96236062
2703,0,2703,0,-120.5876391,45.52902724
2704,0,2704,0,-80.08763929,36.72069394
2705,0,2705,0,-110.4043058,32.46236062
2706,0,2706,0,-79.48763929,35.37069394
2707,0,2707,0,-94.0043059,33.69569395
2708,0,2708,0,-122.1959725,37.9373606
2709,0,2709,0,-90.54597258,44.31236057
